"","date","depth","treatment","plot","variable2","value"
"1205",2019-01-14,"0-10","W",2,"moisture",0.448405544444444
"1206",2019-01-15,"0-10","W",2,"moisture",0.443109715277778
"1207",2019-01-16,"0-10","W",2,"moisture",0.439063180555556
"1208",2019-01-17,"0-10","W",2,"moisture",0.475881694444444
"1209",2019-01-18,"0-10","W",2,"moisture",0.466184933333333
"1210",2019-01-19,"0-10","W",2,"moisture",0.4560965125
"1211",2019-01-20,"0-10","W",2,"moisture",0.450805313888889
"1212",2019-01-21,"0-10","W",2,"moisture",0.455144431944444
"1213",2019-01-22,"0-10","W",2,"moisture",0.472243270833333
"1214",2019-01-23,"0-10","W",2,"moisture",0.468463641666667
"1215",2019-01-24,"0-10","W",2,"moisture",0.47187475
"1216",2019-01-25,"0-10","W",2,"moisture",0.475425673611111
"1217",2019-01-26,"0-10","W",2,"moisture",0.4630217375
"1218",2019-01-27,"0-10","W",2,"moisture",0.4413604
"1219",2019-01-28,"0-10","W",2,"moisture",0.420199061111111
"1220",2019-01-29,"0-10","W",2,"moisture",0.410249768055556
"1221",2019-01-30,"0-10","W",2,"moisture",0.407210643055556
"1222",2019-01-31,"0-10","W",2,"moisture",0.456714563888889
"1223",2019-02-01,"0-10","W",2,"moisture",0.461337715277778
"1224",2019-02-02,"0-10","W",2,"moisture",0.452386790277778
"1225",2019-02-03,"0-10","W",2,"moisture",0.459497669444444
"1226",2019-02-04,"0-10","W",2,"moisture",0.4685733625
"1227",2019-02-05,"0-10","W",2,"moisture",0.457831468055556
"1228",2019-02-06,"0-10","W",2,"moisture",0.453083793055556
"1229",2019-02-07,"0-10","W",2,"moisture",0.447978922222222
"1230",2019-02-08,"0-10","W",2,"moisture",0.437093506944444
"1231",2019-02-09,"0-10","W",2,"moisture",0.463497661111111
"1232",2019-02-10,"0-10","W",2,"moisture",0.467377761111111
"1233",2019-02-11,"0-10","W",2,"moisture",0.459242576388889
"1234",2019-02-12,"0-10","W",2,"moisture",0.453695351388889
"1235",2019-02-13,"0-10","W",2,"moisture",0.439237493055556
"1236",2019-02-14,"0-10","W",2,"moisture",0.447984011111111
"1237",2019-02-15,"0-10","W",2,"moisture",0.431438636111111
"1238",2019-02-16,"0-10","W",2,"moisture",0.414511330555556
"1239",2019-02-17,"0-10","W",2,"moisture",0.398955775
"1240",2019-02-18,"0-10","W",2,"moisture",0.385256008333333
"1241",2019-02-19,"0-10","W",2,"moisture",0.373796051388889
"1242",2019-02-20,"0-10","W",2,"moisture",0.393308558333333
"1243",2019-02-21,"0-10","W",2,"moisture",0.406522680555556
"1244",2019-02-22,"0-10","W",2,"moisture",0.392923831944444
"1245",2019-02-23,"0-10","W",2,"moisture",0.378621281944444
"1246",2019-02-24,"0-10","W",2,"moisture",0.362505777777778
"1247",2019-02-25,"0-10","W",2,"moisture",0.349451151388889
"1248",2019-02-26,"0-10","W",2,"moisture",0.34055115
"1249",2019-02-27,"0-10","W",2,"moisture",0.431801143055556
"1250",2019-02-28,"0-10","W",2,"moisture",0.412273134722222
"1251",2019-03-01,"0-10","W",2,"moisture",0.393793736111111
"1252",2019-03-02,"0-10","W",2,"moisture",0.376695120833333
"1253",2019-03-03,"0-10","W",2,"moisture",0.359662029166667
"1254",2019-03-04,"0-10","W",2,"moisture",0.3974886375
"1255",2019-03-05,"0-10","W",2,"moisture",0.401490036111111
"1256",2019-03-06,"0-10","W",2,"moisture",0.382738876388889
"1257",2019-03-07,"0-10","W",2,"moisture",0.377632395833333
"1258",2019-03-08,"0-10","W",2,"moisture",0.372338179166667
"1259",2019-03-09,"0-10","W",2,"moisture",0.423416655555556
"1260",2019-03-10,"0-10","W",2,"moisture",0.422557397222222
"1261",2019-03-11,"0-10","W",2,"moisture",0.432359016666667
"1262",2019-03-12,"0-10","W",2,"moisture",0.414457390277778
"1263",2019-03-13,"0-10","W",2,"moisture",0.402689569444444
"1264",2019-03-14,"0-10","W",2,"moisture",0.395020356944444
"1265",2019-03-15,"0-10","W",2,"moisture",0.385270591666667
"1266",2019-03-16,"0-10","W",2,"moisture",0.370949748611111
"1267",2019-03-17,"0-10","W",2,"moisture",0.354171516666667
"1268",2019-03-18,"0-10","W",2,"moisture",0.342224761111111
"1269",2019-03-19,"0-10","W",2,"moisture",0.330259713888889
"1270",2019-03-20,"0-10","W",2,"moisture",0.335722681944444
"1271",2019-03-21,"0-10","W",2,"moisture",0.323431019444444
"1272",2019-03-22,"0-10","W",2,"moisture",0.356214804166667
"1273",2019-03-23,"0-10","W",2,"moisture",0.419499748611111
"1274",2019-03-24,"0-10","W",2,"moisture",0.423646738888889
"1275",2019-03-25,"0-10","W",2,"moisture",0.433633091666667
"1276",2019-03-26,"0-10","W",2,"moisture",0.4095465125
"1277",2019-03-27,"0-10","W",2,"moisture",0.393830084722222
"1278",2019-03-28,"0-10","W",2,"moisture",0.379412491666667
"1279",2019-03-29,"0-10","W",2,"moisture",0.358329852777778
"1280",2019-03-30,"0-10","W",2,"moisture",0.3372310125
"1281",2019-03-31,"0-10","W",2,"moisture",0.319278923611111
"1282",2019-04-01,"0-10","W",2,"moisture",0.305437959722222
"1283",2019-04-02,"0-10","W",2,"moisture",0.369042120833333
"1284",2019-04-03,"0-10","W",2,"moisture",0.372912020833333
"1285",2019-04-04,"0-10","W",2,"moisture",0.359700448611111
"1286",2019-04-05,"0-10","W",2,"moisture",0.340375220833333
"1287",2019-04-06,"0-10","W",2,"moisture",0.327449288888889
"1288",2019-04-07,"0-10","W",2,"moisture",0.306800454166667
"1289",2019-04-08,"0-10","W",2,"moisture",0.291182866666667
"1290",2019-04-09,"0-10","W",2,"moisture",0.282289581944444
"1291",2019-04-10,"0-10","W",2,"moisture",0.310840733333333
"1292",2019-04-11,"0-10","W",2,"moisture",0.330036794444444
"1293",2019-04-12,"0-10","W",2,"moisture",0.374588881944444
"1294",2019-04-13,"0-10","W",2,"moisture",0.349999527777778
"1295",2019-04-14,"0-10","W",2,"moisture",0.336217581944444
"1296",2019-04-15,"0-10","W",2,"moisture",0.318036323611111
"1297",2019-04-16,"0-10","W",2,"moisture",0.313746515277778
"1298",2019-04-17,"0-10","W",2,"moisture",0.308971518055556
"1299",2019-04-18,"0-10","W",2,"moisture",0.298777772222222
"1300",2019-04-19,"0-10","W",2,"moisture",0.279073143055556
"1301",2019-04-20,"0-10","W",2,"moisture",0.260032870833333
"1302",2019-04-21,"0-10","W",2,"moisture",0.252827770833333
"1303",2019-04-22,"0-10","W",2,"moisture",0.279904163888889
"1304",2019-04-23,"0-10","W",2,"moisture",0.3127974
"1305",2017-02-14,"20-30","W",2,"moisture",0.372739128888889
"1306",2017-02-27,"20-30","W",2,"moisture",0.3571460375
"1307",2017-03-13,"20-30","W",2,"moisture",0.384814997321429
"1308",2017-03-24,"20-30","W",2,"moisture",0.404883261111111
"1309",2017-04-13,"20-30","W",2,"moisture",0.399939082777778
"1310",2017-05-06,"20-30","W",2,"moisture",0.4264850875
"1311",2017-05-23,"20-30","W",2,"moisture",0.386903363055556
"1312",2017-06-09,"20-30","W",2,"moisture",0.409823585833333
"1313",2017-06-26,"20-30","W",2,"moisture",0.408960789880952
"1314",2017-07-11,"20-30","W",2,"moisture",0.4197964425
"1315",2017-07-24,"20-30","W",2,"moisture",0.390424641666667
"1316",2017-08-06,"20-30","W",2,"moisture",0.417452454166667
"1317",2017-08-22,"20-30","W",2,"moisture",0.414895173148148
"1318",2017-09-21,"20-30","W",2,"moisture",0.432866711607143
"1319",2017-10-20,"20-30","W",2,"moisture",0.438448583611111
"1320",2017-11-05,"20-30","W",2,"moisture",0.4431139365
"1321",2017-11-22,"20-30","W",2,"moisture",0.439706862386588
"1322",2017-12-05,"20-30","W",2,"moisture",0.438739653846154
"1323",2017-12-20,"20-30","W",2,"moisture",0.439500585
"1324",2018-01-03,"20-30","W",2,"moisture",0.443184310416667
"1325",2018-01-18,"20-30","W",2,"moisture",0.448653749883838
"1326",2018-01-31,"20-30","W",2,"moisture",0.447848850320513
"1327",2018-02-15,"20-30","W",2,"moisture",0.4476287325
"1328",2018-02-27,"20-30","W",2,"moisture",0.447426754166667
"1329",2018-03-16,"20-30","W",2,"moisture",0.41967305627539
"1330",2018-04-04,"20-30","W",2,"moisture",0.419292579554865
"1331",2018-04-18,"20-30","W",2,"moisture",0.435205017857143
"1332",2018-05-02,"20-30","W",2,"moisture",0.43943682827381
"1333",2018-05-16,"20-30","W",2,"moisture",0.429104285185185
"1334",2018-05-30,"20-30","W",2,"moisture",0.427454580026455
"1335",2018-06-14,"20-30","W",2,"moisture",0.403102666666667
"1336",2018-06-27,"20-30","W",2,"moisture",0.42131471875
"1337",2018-07-04,"20-30","W",2,"moisture",0.3819730875
"1338",2018-07-05,"20-30","W",2,"moisture",0.374689920833333
"1339",2018-07-06,"20-30","W",2,"moisture",0.368616241666667
"1340",2018-07-07,"20-30","W",2,"moisture",0.362615504166667
"1341",2018-07-08,"20-30","W",2,"moisture",0.359690641666667
"1342",2018-07-09,"20-30","W",2,"moisture",0.398369595833333
"1343",2018-07-10,"20-30","W",2,"moisture",0.437811579166667
"1344",2018-07-11,"20-30","W",2,"moisture",0.427579552173913
"1345",2018-07-12,"20-30","W",2,"moisture",0.421731008333333
"1346",2018-07-13,"20-30","W",2,"moisture",0.4157386375
"1347",2018-07-14,"20-30","W",2,"moisture",0.409307054166667
"1348",2018-07-15,"20-30","W",2,"moisture",0.414055079166667
"1349",2018-07-16,"20-30","W",2,"moisture",0.439280891666667
"1350",2018-07-17,"20-30","W",2,"moisture",0.433144033333333
"1351",2018-07-18,"20-30","W",2,"moisture",0.433045495833333
"1352",2018-07-19,"20-30","W",2,"moisture",0.440190033333333
"1353",2018-07-20,"20-30","W",2,"moisture",0.435055558333333
"1354",2018-07-21,"20-30","W",2,"moisture",0.428125283333333
"1355",2018-07-22,"20-30","W",2,"moisture",0.421805570833333
"1356",2018-07-23,"20-30","W",2,"moisture",0.423714066666667
"1357",2018-07-24,"20-30","W",2,"moisture",0.436578995833333
"1358",2018-07-25,"20-30","W",2,"moisture",0.433080245833333
"1359",2018-07-26,"20-30","W",2,"moisture",0.4384694875
"1360",2018-07-27,"20-30","W",2,"moisture",0.434115525
"1361",2018-07-28,"20-30","W",2,"moisture",0.427521358333333
"1362",2018-07-29,"20-30","W",2,"moisture",0.421831375
"1363",2018-07-30,"20-30","W",2,"moisture",0.416735166666667
"1364",2018-07-31,"20-30","W",2,"moisture",0.413227191666667
"1365",2018-08-01,"20-30","W",2,"moisture",0.413051608333333
"1366",2018-08-02,"20-30","W",2,"moisture",0.438041108333333
"1367",2018-08-03,"20-30","W",2,"moisture",0.430385683333333
"1368",2018-08-04,"20-30","W",2,"moisture",0.425840529166667
"1369",2018-08-05,"20-30","W",2,"moisture",0.426741641666667
"1370",2018-08-06,"20-30","W",2,"moisture",0.425685183333333
"1371",2018-08-07,"20-30","W",2,"moisture",0.42214545
"1372",2018-08-08,"20-30","W",2,"moisture",0.41649605
"1373",2018-08-09,"20-30","W",2,"moisture",0.409671916666667
"1374",2018-08-10,"20-30","W",2,"moisture",0.402322375
"1375",2018-08-11,"20-30","W",2,"moisture",0.396145054166667
"1376",2018-08-12,"20-30","W",2,"moisture",0.405828116666667
"1377",2018-08-13,"20-30","W",2,"moisture",0.4060578625
"1378",2018-08-14,"20-30","W",2,"moisture",0.4060130875
"1379",2018-08-15,"20-30","W",2,"moisture",0.405285454166667
"1380",2018-08-16,"20-30","W",2,"moisture",0.432029008333333
"1381",2018-08-17,"20-30","W",2,"moisture",0.443012320833333
"1382",2018-08-18,"20-30","W",2,"moisture",0.441696108333333
"1383",2018-08-19,"20-30","W",2,"moisture",0.4332567375
"1384",2018-08-20,"20-30","W",2,"moisture",0.427058970833333
"1385",2018-08-21,"20-30","W",2,"moisture",0.427673675
"1386",2018-08-22,"20-30","W",2,"moisture",0.439701104166667
"1387",2018-08-23,"20-30","W",2,"moisture",0.4485949
"1388",2018-08-24,"20-30","W",2,"moisture",0.448594133333333
"1389",2018-08-25,"20-30","W",2,"moisture",0.439442925
"1390",2018-08-26,"20-30","W",2,"moisture",0.441735558333333
"1391",2018-08-27,"20-30","W",2,"moisture",0.434283041666667
"1392",2018-08-28,"20-30","W",2,"moisture",0.443794941666667
"1393",2018-08-29,"20-30","W",2,"moisture",0.45305095
"1394",2018-08-30,"20-30","W",2,"moisture",0.451153833333333
"1395",2018-08-31,"20-30","W",2,"moisture",0.4457170625
"1396",2018-09-01,"20-30","W",2,"moisture",0.438562166666667
"1397",2018-09-02,"20-30","W",2,"moisture",0.438792
"1398",2018-09-03,"20-30","W",2,"moisture",0.45016275
"1399",2018-09-04,"20-30","W",2,"moisture",0.447190958333333
"1400",2018-09-05,"20-30","W",2,"moisture",0.4403793625
"1401",2018-09-06,"20-30","W",2,"moisture",0.436821775
"1402",2018-09-07,"20-30","W",2,"moisture",0.433266825
"1403",2018-09-08,"20-30","W",2,"moisture",0.430927983333333
"1404",2018-09-09,"20-30","W",2,"moisture",0.426752191666667
"1405",2018-09-10,"20-30","W",2,"moisture",0.421812191666667
"1406",2018-09-11,"20-30","W",2,"moisture",0.416555429166667
"1407",2018-09-12,"20-30","W",2,"moisture",0.411993170833333
"1408",2018-09-13,"20-30","W",2,"moisture",0.409683158333333
"1409",2018-09-14,"20-30","W",2,"moisture",0.430477370833333
"1410",2018-09-15,"20-30","W",2,"moisture",0.447009254166667
"1411",2018-09-16,"20-30","W",2,"moisture",0.441425320833333
"1412",2018-09-17,"20-30","W",2,"moisture",0.436497991666667
"1413",2018-09-18,"20-30","W",2,"moisture",0.4410235
"1414",2018-09-19,"20-30","W",2,"moisture",0.439330108333333
"1415",2018-09-20,"20-30","W",2,"moisture",0.448778975
"1416",2018-09-21,"20-30","W",2,"moisture",0.439400870833333
"1417",2018-09-22,"20-30","W",2,"moisture",0.434718945833333
"1418",2018-09-23,"20-30","W",2,"moisture",0.430275204166667
"1419",2018-09-24,"20-30","W",2,"moisture",0.431272933333333
"1420",2018-09-25,"20-30","W",2,"moisture",0.4521525375
"1421",2018-09-26,"20-30","W",2,"moisture",0.4461002625
"1422",2018-09-27,"20-30","W",2,"moisture",0.43893245
"1423",2018-09-28,"20-30","W",2,"moisture",0.4502264875
"1424",2018-09-29,"20-30","W",2,"moisture",0.4535613875
"1425",2018-09-30,"20-30","W",2,"moisture",0.444778604166667
"1426",2018-10-01,"20-30","W",2,"moisture",0.436984525
"1427",2018-10-02,"20-30","W",2,"moisture",0.431874004166667
"1428",2018-10-03,"20-30","W",2,"moisture",0.427491933333333
"1429",2018-10-04,"20-30","W",2,"moisture",0.4331437125
"1430",2018-10-05,"20-30","W",2,"moisture",0.4427958875
"1431",2018-10-06,"20-30","W",2,"moisture",0.446362075
"1432",2018-10-07,"20-30","W",2,"moisture",0.450030516666667
"1433",2018-10-08,"20-30","W",2,"moisture",0.444450820833333
"1434",2018-10-09,"20-30","W",2,"moisture",0.444473054166667
"1435",2018-10-10,"20-30","W",2,"moisture",0.449301925
"1436",2018-10-11,"20-30","W",2,"moisture",0.4400973625
"1437",2018-10-12,"20-30","W",2,"moisture",0.440562020833333
"1438",2018-10-13,"20-30","W",2,"moisture",0.450545225
"1439",2018-10-14,"20-30","W",2,"moisture",0.447362120833333
"1440",2018-10-15,"20-30","W",2,"moisture",0.452108858333333
"1441",2018-10-16,"20-30","W",2,"moisture",0.448082954166667
"1442",2018-10-17,"20-30","W",2,"moisture",0.4491159625
"1443",2018-10-18,"20-30","W",2,"moisture",0.443905916666667
"1444",2018-10-19,"20-30","W",2,"moisture",0.446318383333333
"1445",2018-10-20,"20-30","W",2,"moisture",0.4395024875
"1446",2018-10-21,"20-30","W",2,"moisture",0.434488404166667
"1447",2018-10-22,"20-30","W",2,"moisture",0.436839341666667
"1448",2018-10-23,"20-30","W",2,"moisture",0.449015491666667
"1449",2018-10-24,"20-30","W",2,"moisture",0.446512133333333
"1450",2018-10-25,"20-30","W",2,"moisture",0.440036004166667
"1451",2018-10-26,"20-30","W",2,"moisture",0.435349695833333
"1452",2018-10-27,"20-30","W",2,"moisture",0.4305801125
"1453",2018-10-28,"20-30","W",2,"moisture",0.425281470833333
"1454",2018-10-29,"20-30","W",2,"moisture",0.420818841666667
"1455",2018-10-30,"20-30","W",2,"moisture",0.417023783333333
"1456",2018-10-31,"20-30","W",2,"moisture",0.411859283333333
"1457",2018-11-01,"20-30","W",2,"moisture",0.407463779166667
"1458",2018-11-02,"20-30","W",2,"moisture",0.4056181125
"1459",2018-11-03,"20-30","W",2,"moisture",0.4105120375
"1460",2018-11-04,"20-30","W",2,"moisture",0.453574891666667
"1461",2018-11-05,"20-30","W",2,"moisture",0.450745854166667
"1462",2018-11-06,"20-30","W",2,"moisture",0.4491927125
"1463",2018-11-07,"20-30","W",2,"moisture",0.446871633333333
"1464",2018-11-08,"20-30","W",2,"moisture",0.446963754166667
"1465",2018-11-09,"20-30","W",2,"moisture",0.441188016666667
"1466",2018-11-10,"20-30","W",2,"moisture",0.447727583333333
"1467",2018-11-11,"20-30","W",2,"moisture",0.452559416666667
"1468",2018-11-12,"20-30","W",2,"moisture",0.4529595625
"1469",2018-11-13,"20-30","W",2,"moisture",0.4519261875
"1470",2018-11-14,"20-30","W",2,"moisture",0.454371858333333
"1471",2018-11-15,"20-30","W",2,"moisture",0.453363454166667
"1472",2018-11-16,"20-30","W",2,"moisture",0.452403820833333
"1473",2018-11-17,"20-30","W",2,"moisture",0.451691933333333
"1474",2018-11-18,"20-30","W",2,"moisture",0.441567116666667
"1475",2018-11-19,"20-30","W",2,"moisture",0.4363741875
"1476",2018-11-20,"20-30","W",2,"moisture",0.431832491666667
"1477",2018-11-21,"20-30","W",2,"moisture",0.445486145833333
"1478",2018-11-22,"20-30","W",2,"moisture",0.436957616666667
"1479",2018-11-23,"20-30","W",2,"moisture",0.4311958625
"1480",2018-11-24,"20-30","W",2,"moisture",0.4263782625
"1481",2018-11-25,"20-30","W",2,"moisture",0.421538925
"1482",2018-11-26,"20-30","W",2,"moisture",0.416944954166667
"1483",2018-11-27,"20-30","W",2,"moisture",0.412503108333333
"1484",2018-11-28,"20-30","W",2,"moisture",0.408049429166667
"1485",2018-11-29,"20-30","W",2,"moisture",0.402772608333333
"1486",2018-11-30,"20-30","W",2,"moisture",0.3985995
"1487",2018-12-01,"20-30","W",2,"moisture",0.395949866666667
"1488",2018-12-02,"20-30","W",2,"moisture",0.392130004166667
"1489",2018-12-03,"20-30","W",2,"moisture",0.388954704166667
"1490",2018-12-04,"20-30","W",2,"moisture",0.390994483333333
"1491",2018-12-05,"20-30","W",2,"moisture",0.390821795833333
"1492",2018-12-06,"20-30","W",2,"moisture",0.391040229166667
"1493",2018-12-07,"20-30","W",2,"moisture",0.3911792
"1494",2018-12-08,"20-30","W",2,"moisture",0.421007525
"1495",2018-12-09,"20-30","W",2,"moisture",0.436127333333333
"1496",2018-12-10,"20-30","W",2,"moisture",0.4286079875
"1497",2018-12-11,"20-30","W",2,"moisture",0.422745283333333
"1498",2018-12-12,"20-30","W",2,"moisture",0.416283766666667
"1499",2018-12-13,"20-30","W",2,"moisture",0.4089521875
"1500",2018-12-14,"20-30","W",2,"moisture",0.403703575
"1501",2018-12-15,"20-30","W",2,"moisture",0.401424545833333
"1502",2018-12-16,"20-30","W",2,"moisture",0.400293079166667
"1503",2018-12-17,"20-30","W",2,"moisture",0.402807229166667
"1504",2018-12-18,"20-30","W",2,"moisture",0.401192204166667
"1505",2018-12-19,"20-30","W",2,"moisture",0.4082347625
"1506",2018-12-20,"20-30","W",2,"moisture",0.440710979166667
"1507",2018-12-21,"20-30","W",2,"moisture",0.4301046875
"1508",2018-12-22,"20-30","W",2,"moisture",0.4299865
"1509",2018-12-23,"20-30","W",2,"moisture",0.4405469375
"1510",2018-12-24,"20-30","W",2,"moisture",0.444137816666667
"1511",2018-12-25,"20-30","W",2,"moisture",0.440903075
"1512",2018-12-26,"20-30","W",2,"moisture",0.434258704166667
"1513",2018-12-27,"20-30","W",2,"moisture",0.434640525
"1514",2018-12-28,"20-30","W",2,"moisture",0.451466679166667
"1515",2018-12-29,"20-30","W",2,"moisture",0.447511695833333
"1516",2018-12-30,"20-30","W",2,"moisture",0.4395255125
"1517",2018-12-31,"20-30","W",2,"moisture",0.430913225
"1518",2019-01-01,"20-30","W",2,"moisture",0.424479595833333
"1519",2019-01-02,"20-30","W",2,"moisture",0.417932316666667
"1520",2019-01-03,"20-30","W",2,"moisture",0.411014320833333
"1521",2019-01-04,"20-30","W",2,"moisture",0.405493325
"1522",2019-01-05,"20-30","W",2,"moisture",0.4009289
